pkey,Dana Class,folder,Sample Name,Owner/Source,Temperature (K)
11101701,Anhydrous Phosphates, Arsenates, and Vanadates containing Hydroxyl or Halogen,Phosphate,Althausite DD113,Dyar, Darby,295
07101402,N/A,Mixtures,Garnet standards mix (almandine and andradite),Dyar, Darby,60
04021201,Six-Membered Rings,Tourmaline,Tourmaline KT-8,Oyman, Tolga,295
15090401,N/A,Biogeochemical Mineralogical By-Products,Islandicum 8-15 Dry Ferrihydrite FH Initial Control,Holden, Jim,6
04111702,Insular SiO4 Groups Only,Olivine,Olivine, synthetic Fo70,Menzies, Olywn,30
20100901,N/A,Terrestrial Samples,AX17 Bioreduced Fh Heat no Cells (2A),Elizabeth Sklute,295
07112105,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo10En72Fs18 018,Lindsley, Donald,250
12013001,N/A,Industrial Samples,Coal fly ash B1 Fe6+,Fan, Maohoung,295
07031801,Hydrated Phosphates, Arsenates, and Vanadates containing Hydroxyl or Halogen,Phosphate,Ferro-strunzite P15 Blaton Hainaut Belgium,Dyar, Darby,295
07032303,Sheets of Six-Membered Rings,Mica,Annite Cape Ann,Burns, Roger,80
18050701,N/A,Biogeochemical Mineralogical By-Products,P. islandicum Ferrihydrite heat-no cells anoxically dried ,Kashyap, Srishti,220
06040501,Double-Width Unbranched Chains W=2,Amphibole,Amphibole Pm-1 Potrillo,King, Penny,295
12051502,N/A,Industrial Samples,Coal, raw + 3% Fe,Fan, Mahoung,295
16022101,N/A,Biogeochemical Mineralogical By-Products,Sully Su06 Dry Ferrihydrite FH B 2-12-16 ,Holden, Jim,6
18012601,N/A,Biogeochemical Mineralogical By-Products,P. islandicum Akaganeite heat-no cells anoxically dried,Kashyap, Srishti,4
00103001,Double-Width Unbranched Chains W=2,Amphibole,Amphibole 93728,Evans, Bernard,295
17031001,Insular SiO4 Groups Only,Olivine,Montticellite NMNH 13639, Italy, whole sample not pure but maybe only one Fe bearing phase,Dyar, Darby,18
qrab64,Sheets of Six-Membered Rings,Mica,Guidotti Muscovite Ra-b42-66 1mil 9-21-92,Guidotti, Charles,295
02030801,Single-Width Unbranched Chains W=1,Pyroxene,Orthopyroxene Bushveld B25,Tegnar, Christian,295
10121103,Hydroxides and Oxides Containing Hydroxyl,Hydroxide,Akaganeite, nanophase 1GOE 07-2010 ,Bosch, Julian,275
gbazhb,Double-Width Unbranched Chains W=2,Amphibole,Dish Hill HBL Z 13mil 9-8-89,Dyar, Darby,295
07060905,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo40En15Fs45 070,Lindsley, Donald,150
13062602,Sheets of Six-Membered Rings,Kaolinite-Serpentine,Serpentine PHL_PB_2_RED A. URI,Stander, Amy,295
18032201,N/A,Terrestrial Samples,Dolerite PRR-26160 surface,Salvatore, Mark,295
02112201,Sheets of Six-Membered Rings,Kaolinite-Serpentine,Antigorite JA-561,Bishop, Janice,295
12032901,N/A,Glass,Glass, synthetic Fayalite-Ar,Lazareva, Lena,130
02061201,Anhydrous Sulfates Containing Hydroxyl or Halogen,Sulfate,Hydronium Jarosite SPT 120,Cloutis, Edward,295
04082702,Insular SiO4 Groups Only,Olivine,Olivine, synthetic Fo40,Lindsley, Donald,75
10083001,Hydroxides and Oxides Containing Hydroxyl,Hydroxide,Goethite, nanophase C1 07-20-10 m.08-23-10,Tosca, Nick,76
03040601,Al-Si Frameworks,Feldspar,Feldspar Bushveld B22,Tegnar, Christian,295
12092101,Multiple Oxides,Multiple Oxide,Spinel CrSp1_1,Cheek, Leah,295
11032606,Simple Oxides,Oxide,Maghemite VI.2 100nm,Nyiro-Kosa, Ilona,45
edst10,Insular SiO4 Groups and O, OH, F, and H2O,Staurolite,Dutrow Staurolite FeLi-77-40 2mil 10-8-88,Dutrow, Barbara,295
21022001,N/A,Terrestrial Samples,AX17 grown on Lepidocrocite 2 heat - no cells,Elizabeth Sklute,150
20022701,N/A,Terrestrial Samples,ES27 Blood Falls Sediment supernatant,Mikucki, Jill,4
07030601,Anhydrous Sulfates Containing Hydroxyl or Halogen,Alunite,Jarosite, synthetic EPMAL2 21 days,Tosca, Nick,295
04042202,Anhydrous Sulfates Containing Hydroxyl or Halogen,Sulfate,Romerite SPT 122,Cloutis, Edward,75
18041001,N/A,Terrestrial Samples,Lake Towuti sediment RS0099 Brown University,Sheppard, Rachel,4
09051001,Simple Oxides,Oxide,Wustite, synthetic D intermediate very slightly magnetic,Lindsley, Donald,125
11032201,Simple Oxides,Oxide,Magnetite V.2,Nyiro-Kosa, Ilona,295
09021101,Sheets of Six-Membered Rings,Kaolinite-Serpentine,Antigorite Uehara A1,Evans, Bernard,295
15102201,N/A,Terrestrial Samples,Ocean sediment 346 1429 17H2 8-10 cm BU,Anderson, Chloe,295
07032804,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo8En46Fs46 013,Lindsley, Donald,275
lfr12h,Double-Width Unbranched Chains W=2,Amphibole,Wilshire Hornblende FR-12 8mil 9-23-91,Wilshire, Howard,295
18061702,N/A,Biogeochemical Mineralogical By-Products,Ice Mamba M1-2 Blood Falls culture, dead cell control, ferrihydrite, anoxically dried ,Mickuchi, Jill,150
04042201,Anhydrous Sulfates Containing Hydroxyl or Halogen,Sulfate,Romerite SPT 121,Cloutis, Edward,60
10111606,N/A,Biogeochemical Mineralogical By-Products,Islandicum inoculated 11-08-2010,Holden, Jim,100
11071101,N/A,Biogeochemical Mineralogical By-Products,Roane July 2011, inoculated + incubated 92C 100h,Holden, Jim,4
07052701,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo20En64Fs16 017,Lindsley, Donald,275
04072808,Native Elements and Alloys,Metal,Fe foil  4 mm-s,n/a,95
10120501,N/A,Terrestrial Samples,Basalt, altered HYD-6 Atacama Desert ,Greenberger, Rebecca,295
09050701,Simple Oxides,Oxide,Wustite, synthetic D intermediate very slightly magnetic,Lindsley, Donald,275
05020901,N/A,Fulgurite,Fulgurite Sugarland TX country rock,Sheffer, Abigail,295
r2160b,N/A,Terrestrial Samples,Zhou T160B Biotite+Magnetite 50mil 5-2-93,Zhou, Fuxing,295
l1d64c,Sheets of Six-Membered Rings,Chlorite,Guidotti Chlorite Zone 1 Ra-d64-66 12mil 10-11-91,Guidotti, Charles,295
05110804,Insular SiO4 Groups Only,Olivine,Olivine, synthetic Fo50,Lindsley, Donald,75
07070402,Sheets of Six-Membered Rings,Pyrophyllite-Talc,Talc FTA-4-R1 J.C.C. 3-24-06,Jenkins, David,295
10120601,N/A,Terrestrial Samples,Basalt, altered HYD-11 Atacama Desert ,Greenberger, Rebecca,295
10091404,N/A,Biogeochemical Mineralogical By-Products,Hyperthermus butylicus log growth 8-19-10 mounted dry,Holden, Jim,13
10081201,N/A,Mixtures,Forsterite -- Magnesite 10:90 mix JB-958,Bishop, Janice,295
11030904,Simple Oxides,Oxide,Magnetite III.1 70nm,Nyiro-Kosa, Ilona,18
07122904,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo30En28Fs42 068,Lindsley, Donald,250
12021305,Hydroxides and Oxides Containing Hydroxyl,Hydroxide,Goethite HMM 119377 Florissant Co., CO,Dyar, Darby,80
06111604,Insular SiO4 Groups Only,Olivine,Olivine Fo70 new,Dyar, Darby,295
05111803,Insular SiO4 Groups Only,Olivine,Olivine, synthetic Fo80 Podpara,Lindsley, Donald,150
11033103,Simple Oxides,Oxide,MaghemiteVI.4 12nm,Nyiro-Kosa, Ilona,125
06083001,Sheets of Six-Membered Rings,Smectite,Smectite JB-170 SWA-1 <2mm,Bishop, Janice,295
06070701,Insular SiO4 Groups Only,Garnet,Garnets Grossular AH-UN,Dyar, Darby,295
11031403,Simple Oxides,Oxide,Magnetite V.1 62nm,Nyiro-Kosa, Ilona,80
07090501,Double-Width Unbranched Chains W=2,Amphibole,Amphibole 84-BR,Dyar, Darby,250
06081802,Double-Width Unbranched Chains W=2,Amphibole,Amphibole Libby, MT 105991,Gunter, Mickey,295
06072206,Anhydrous Sulfates Containing Hydroxyl or Halogen,Alunite,Jarosite, synthetic T6 Na Fe0.75Al2.25,Tosca, Nick,295
rcap27,Sheets of Six-Membered Rings,Mica,Copeland AP271 Muscovite 113mil 3-20-93,Copeland, Peter,295
07041706,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic En8Fs92A 021A,Lindsley, Donald,60
11030301,Simple Oxides,Oxide,Magnetite I.1 12nm,Nyiro-Kosa, Ilona,100
10080901,N/A,Biogeochemical Mineralogical By-Products,Islandicum grown 6-18-10 dried anaerobically 7-15-10,Holden, Jim,80
15081503,N/A,Biogeochemical Mineralogical By-Products,Sully 7-15 Wet Ferrihydrite FH Control Final ,Holden, Jim,150
14021701,Unbranched Chains with W>2,Smectite,Saponite, shocked 29.4 GPa (SapCa-2),Michalski, Joe,295
06120701,Sheets of Six-Membered Rings,Chlorite,Chlorite, clinochlore West Chester PA,Dyar, Darby,60
16021504,N/A,Biogeochemical Mineralogical By-Products,Sully Su06 Dry Ferrihydrite FH 0B 2-12-16 ,Holden, Jim,220
10120703,Hydroxides and Oxides Containing Hydroxyl,Hydroxide,Akaganeite, nanophase 1GOE 07-2010 ,Bosch, Julian,18
04061101,Anhydrous Sulfates Containing Hydroxyl or Halogen,Sulfate,Tochilinite TOC 101,Dyar, Darby,45
06071702,Double-Width Unbranched Chains W=2,Amphibole,Amphibole Soda Springs #1 ,King, Penny,295
dscopx,Single-Width Unbranched Chains W=1,Pyroxene,San Carlos, CA OPX Sc-1-1 7-31-88,McGuire, Anne,295
11092601,N/A,Terrestrial Samples,Sandstone PNF-9-6 (9) altered,Schoonen, Martin,295
11030903,Simple Oxides,Oxide,Magnetite III.1 70nm,Nyiro-Kosa, Ilona,24
07090902,Double-Width Unbranched Chains W=2,Amphibole,Amphibole 84-BR,Dyar, Darby,24
10090902,N/A,Biogeochemical Mineralogical By-Products,Roane 8-19-10 mounted dry,Holden, Jim,57
18041701,N/A,Biogeochemical Mineralogical By-Products,P. delaneyi Ferrihydrite heat-no cells anoxically dried ,Kashyap, Srishti,220
uclino,Sheets of Six-Membered Rings,Chlorite,Clinochlore Chlorite 50.24 5mil 8-12-94,Dyar, Darby,295
02021201,Al-Si Frameworks,Feldspar,Anorthite Fe2+ ,Housely, Robert,250
04071302,Double-Width Unbranched Chains W=2,Amphibole,Hastingsite #2,Lupulesku, M.,295
08052801,Si2O7 with Additional O, H, F and H2O,Axinite,Axinite IZ-228,Oyman, Tolga,295
15081703,N/A,Biogeochemical Mineralogical By-Products,Sully 7-15 Dry Ferrihydrite FH Final A ,Holden, Jim,295
15081101,N/A,Biogeochemical Mineralogical By-Products,Sully 7-15 Wet Ferrihydrite FH Final A ,Holden, Jim,220
12042902,Hydroxides and Oxides Containing Hydroxyl,Hydroxide,Goethite 125086 "limonite" Red River, Louisiana,Dyar, Darby,200
10072901,N/A,Glass,Glass, synthetic Red,Gillis-Davis, Jeff,295
17012901,N/A,Terrestrial Samples,Palagonite tuff PB 13-05B,Farrand, Bill,4
07041107,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo10En36Fs54 011,Lindsley, Donald,250
12032802,N/A,Glass,Glass, synthetic Fayalite-Ar,Lazareva, Lena,4
11082601,Hydrated Phosphates, Arsenates, and Vanadates containing Hydroxyl or Halogen,Phosphate,Arsenocrandallite DD150,Dyar, Darby,295
13071101,Sheets of Six-Membered Rings,Kaolinite-Serpentine,Serpentine McL_M81-313_210_B22_A3, A. URI,Stander, Amy,295
07040401,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo5En66.5Fs28.5 015,Lindsley, Donald,30
16120701,Single-Width Unbranched Chains W=1,Pyroxene,Enstatite NMNH 144440B, Austria, Styria,Dyar, Darby,295
04040603,Anhydrous Sulfates Containing Hydroxyl or Halogen,Sulfate,Melanterite SPT 130,Cloutis, Edward,295
11090301,Anhydrous Phosphates, Arsenates, and Vanadates containing Hydroxyl or Halogen,Phosphate,Rockbridgeite R-2,Dyar, Darby,295
11021101,N/A,Terrestrial Samples,Sandstone PNF-4-4 (11) sulfite+sulfide 28d,Schoonen, Martin,295
nsp360,Insular SiO4 Groups Only,Olivine,Spinel Peridotite Olv. H30-63 28mil 6-6-92,McGuire, Anne,295
08071001,Anhydrous Sulfates Containing Hydroxyl or Halogen,Alunite,Jarosite, synthetic 0.6Na exch. 2-26-07 (T),Basciano, Laurel,295
dhbcpx,Single-Width Unbranched Chains W=1,Pyroxene,al Kishb, SA H30-B2 Clinopyroxene 7-21-88,McGuire, Anne,295
10082901,Hydroxides and Oxides Containing Hydroxyl,Hydroxide,Goethite, nanophase C1 07-20-10 m.08-23-10,Tosca, Nick,120
04032401,Simple Oxides,Oxide,Ferrihydrite, synthetic JB-409,Bishop, Janice,295
09021801,Sheets of Six-Membered Rings,Kaolinite-Serpentine,Antigorite Coleman L325 rinsed,Evans, Bernard,295
v2atl6,Sheets of Six-Membered Rings,Mica,Spike Muscovite ATL-62 63.78 5mil 3-4-95,Berry, Spike,295
07120104,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo20En56Fs24 019,Lindsley, Donald,8
11102501,N/A,Terrestrial Samples,Sandstone, Caspian Sea PNF 10-8, grey ss,Schoonen, Martin,295
06080506,Anhydrous Sulfates Containing Hydroxyl or Halogen,Alunite,Jarosite, synthetic T7,Tosca, Nick,295
07040102,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo5En66.5Fs28.5 015,Lindsley, Donald,225
15021302,Double-Width Unbranched Chains W=2,Amphibole,Ferro-pargasite amphibole HAST9-2,Jenkins, David,295
20103101,N/A,Terrestrial Samples,AX17 AK no heat no cells (3),Elizabeth Sklute,220
02061601,Anhydrous Sulfates Containing Hydroxyl or Halogen,Sulfate,Botryosen SPT 124,Cloutis, Edward,295
pr865a,Double-Width Unbranched Chains W=2,Amphibole,Cosca Sample MR865A Hornblende 14mil 8-1-92,Dyar, Darby,295
11110701,N/A,Terrestrial Samples,Sandstone PNF-9-5 (1) altered,Schoonen, Martin,295
jgbslh,Sheets of Six-Membered Rings,Mica,Guidotti Biotite SLH-2 21mil 10-16-90,Guidotti, Charles,295
12020701,Sheets of Six-Membered Rings,Smectite,Smectite SCB-TX-9 final separate,Harding, Sherie,295
02021501,Double-Width Unbranched Chains W=2,Amphibole,Holmquisite ,Law, Tony,295
14103001,Sheets of Six-Membered Rings,Modulated Phyllosilicates,Vermiculite Ore, Zonalite #4, Enoroe, SC. U.S. Dept of Interior ,Swayze, Gregg,295
18012305,N/A,Biogeochemical Mineralogical By-Products,P. delaneyi Lepidocrocite heat- no cells anoxically dried,Kashyap, Srishti,295
04090201,Insular SiO4 Groups Only,Olivine,Olivine, synthetic Fo20,Lindsley, Donald,195
ichvts,Sheets of Six-Membered Rings,Chlorite,Saccocia Chlorite Starting Material,VT 10mil 5-30-90,Saccocia, Peter,295
jgb595,Sheets of Six-Membered Rings,Mica,Guidotti Biotite 5-95-1 25mil 10-14-90,Guidotti, Charles,295
12041803,Simple Oxides,Oxide,Ferrihydrite JA-499 Iceland,Bishop, Janice,130
09122802,N/A,Biogeochemical Mineralogical By-Products,Islandicum grown on Fe Gel, dehydrate 1 11-17-09,Holden, Jim,275
11111702,Sheets of Six-Membered Rings,Chlorite,Chlorite Chlo-1,Glotch, Tim,295
05042201,N/A,Glass,Glass, space-weathered S625R,Noble, Sarah,295
07062002,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo50En40Fs10 033,Lindsley, Donald,30
08110401,Hydrated Acid and Sulfates,Sulfate,Szomolnokite Brendt Hyde Type,King, Penny,295
16060401,Simple Oxides,Oxide,Ferrihydrite, reacted FH-150-1-A,Dehouck, Eric,6
05120502,Insular SiO4 Groups Only,Olivine,Olivine, synthetic Fo40 Zhou,Lindsley, Donald,150
15032204,N/A,Biogeochemical Mineralogical By-Products,Sully March innoculation time point 0, series A no acetone,Holden, Jim,295
15081504,N/A,Biogeochemical Mineralogical By-Products,Sully 7-15 Wet Ferrihydrite FH Control Final ,Holden, Jim,220
07072301,Sheets of Six-Membered Rings,Pyrophyllite-Talc,Talc FTA-20-R4 J.C.C. 9-25-06,Jenkins, David,295
tcc50b,Sheets of Six-Membered Rings,Kaolinite-Serpentine,O'Hanley Chrysotile C50 Chrasb. 98mil 5-12-94,O'Hanley, David,295
11091503,N/A,Biogeochemical Mineralogical By-Products,Roane old sample inoculated + incubated at 92°C until stationary phase,Holden, Jim,130
ehs62t,Insular SiO4 Groups and O, OH, F, and H2O,Staurolite,Holdaway Staurolite 71-62T 1mil 10-15-88,Holdaway, Michael,295
07050108,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo10En22.5Fs67.5 053,Lindsley, Donald,80
11100403,N/A,Terrestrial Samples,Dolerite MS10_BV_12_ext Beacon Valley, Antarctica no acetone,Salvatore, Mark,295
nze88b,N/A,Terrestrial Samples,Zhou E88 Biotite + Olivine 11mil 4-23-92,Zhou, Fuxing,295
10101601,N/A,Terrestrial Samples,Sandstone Moenkopi sample 9 PNF_2_10,Schoonen, Martin,295
12080801,Multiple Oxides,Multiple Oxide,Spinel FeSp6_10g,Cheek, Leah,295
07111804,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo50En0Fs50 083,Lindsley, Donald,250
xuh061t,Six-Membered Rings,Tourmaline,Harvard Sample #44061 Tourmaline 42.43 14mil 9-27-94,Dyar, Darby,295
11031802,Simple Oxides,Oxide,Magnetite V.2,Nyiro-Kosa, Ilona,18
15070401,N/A,Biogeochemical Mineralogical By-Products,Islandicum KPO4 buffer control final,Holden, Jim,6
04081102,Insular SiO4 Groups Only,Olivine,Olivine, synthetic Fo60,Menzies, Olywn,120
07121301,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo40En24Fs36 071,Lindsley, Donald,275
21021401,N/A,Terrestrial Samples,AX17 grown on Lepidocrocite 1 heat + cells,Elizabeth Sklute,295
ba29366g,N/A,Terrestrial Samples,(STU) Heavies 2mil 12-6-87,Guidotti, Charles,295
06092001,Simple Oxides,Oxide,Ferrihydrite 4nm,Michel, F. Marc,295
um008d,Six-Membered Rings,Tourmaline,Tait Farm #32008 Dravite Tourmaline 49.86 3mil 9-20-94,Dyar, Darby,295
07112404,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo10En72Fs18 018,Lindsley, Donald,4
07041205,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo10En36Fs54 011,Lindsley, Donald,125
11100302,N/A,Terrestrial Samples,Dolerite MS10_BV_04_int Beacon Valley, Antarctica no acetone,Salvatore, Mark,295
h175_k,Al-Si Frameworks,Feldspar,Housely 175,Housely, Robert,175
02063001,Simple Oxides,Oxide,Hemo-ilmenite 1009,McEnroe, Suzanne,12
19072901,N/A,Terrestrial Samples,Blood falls sample ES25 air dried sediment mostly sample,Mikucki, Jill,220
06110602,Hydrated Acid and Sulfates,Sulfate,Voltaite 137958,Dyar, Darby,15
q1218f,Sheets of Six-Membered Rings,Mica,Guidotti Muscovite 12-8-19-59 zone gr 77mil 2-26-93,Guidotti, Charles,295
16042001,N/A,Glass,Glass, synthetic BLK-1,Cannon, Kevin,295
06121208,Sheets of Six-Membered Rings,Mica,Biotite mica-Fe CRPG Geostandard,Dyar, Darby,200
15112101,Hydroxides and Oxides Containing Hydroxyl,Hydroxide,Lepidocrocite, synthetic, nanophase LEP100615_2,Sklute, Elizabeth,7
15042202,Simple Oxides,Oxide,Ferrihydrite, synthetic air dried 2-3-15,Sklute, Elizabeth,220
04111302,Sheets of Six-Membered Rings,Mica,Biotite Michigan TY-5,Dyar, Darby,295
07042603,Insular SiO4 Groups Only,Olivine,Olivine, synthetic Fo89.5 New,Lindsley, Donald,12
07070601,Sheets of Six-Membered Rings,Pyrophyllite-Talc,Talc FTA-3-R1 J.C.C. 3-10-06,Jenkins, David,295
12022701,N/A,Biogeochemical Mineralogical By-Products,Roane-Sully 1, Fe gel media uninoculated + unincubated, prepared Dec 2011,Holden, Jim,295
16021702,N/A,Biogeochemical Mineralogical By-Products,Sully Su06 Dry Ferrihydrite FH C 2-12-16 ,Holden, Jim,295
15040402,N/A,Terrestrial Samples,Core U1425B 1-3-105 WHOI,Gosan, Liviu,250
17012601,N/A,Terrestrial Samples,Palagonite tuff SB125-01,Farrand, Bill,4
04030902,Insular SiO4 Groups Only,Olivine,Forsterite standard H131929,Dyar, Darby,265
11062002,N/A,Glass,Glass, synthetic DD K2296 1,,Dyar, Darby,295
06111301,Six-Membered Rings,Beryl,Beryl, blue #2,Groat, Lee,4
qg95mu,Sheets of Six-Membered Rings,Mica,Guidotti Muscovite SBG-95 Pure Muscovite 31mil 10-1-92,Guidotti, Charles,295
07121906,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic En50Fs50 SynPx004,Lindsley, Donald,80
13070101,Sheets of Six-Membered Rings,Kaolinite-Serpentine,Serpentine CSWI 27-28 Shoe-A URI,Stander, Amy,295
19110302,N/A,weathered steel,OH 7701 993 #2,None,130
12051803,N/A,Industrial Samples,Coal fly ash 3% Fe coal devolatilized 800C,Fan, Maohong,4
07122306,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, Synthetic Wo20Fs80 SynPx087 ,Lindsley, Donald,275
03121702,Hydroxides and Oxides Containing Hydroxyl,Hydroxide,Schwertmannite, natural JB-130,Bishop, Janice,165
10090903,N/A,Biogeochemical Mineralogical By-Products,Roane 8-19-10 mounted dry,Holden, Jim,44
tsp55l,Insular SiO4 Groups Only,Olivine,Spinel Peridotite Bi-5-5L Olivine 31mil 5-17-94,McGuire, Anne,295
07041603,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic En8Fs92A 021A,Lindsley, Donald,295
05110801,Insular SiO4 Groups Only,Olivine,Olivine, synthetic Fo50,Lindsley, Donald,150
14082501,N/A,Glass,Glass, synthetic DAC-3 CO2,McCanta, Molly,295
11070402,N/A,Industrial Samples,Coal Fly Ash Sample T Fe6+,Fan, Mahoung,4
10060401,Anhydrous Carbonates,Carbonate,Magnesite JB-946e,Bishop, Janice,295
07112403,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo10En72Fs18 018,Lindsley, Donald,8
04041903,Anhydrous Sulfates Containing Hydroxyl or Halogen,Sulfate,Romerite SPT 114,Cloutis, Edward,12
sgmot1,Sheets of Six-Membered Rings,Mica,Guidotti Muscovite O-I-1 34mil 9-10-93,Guidotti, Charles,295
15060401,N/A,Meteorite,Meteorite Coolidge APL,Hibbitts, Karl,295
15060602,Simple Oxides,Oxide,Hematite MOD22_22 magnetic separates,McEnroe, Suzanne,50
08112401,Six-Membered Rings,Tourmaline,Tourmaline Zschorlau,Ertl, Andreas,295
11032306,Simple Oxides,Oxide,Maghemite VI.1 70nm,Nyiro-Kosa, Ilona,80
06070702,Insular SiO4 Groups Only,Garnet,Garnet, grossular 5183 BPM 27,Hofmeister, Anne,295
06092303,Hydroxides and Oxides Containing Hydroxyl,Hydroxide,Schwertmannite VZO 119-120 Nagyborzsony, Hungary,Bishop, Janice,295
08121502,Hydrated Sulfates Containing Hydroxyl or Halogen,Sulfate,Copiapite FAC-7 JB-842,Bishop, Janice,295
14102901,Six-Membered Rings,Tourmaline,Tourmaline, dravite 800 C 8h Tanzania,Taran, Michail,295
07061601,Single-Width Unbranched Chains W=1,Pyroxene,Pyroxene, synthetic Wo50En40Fs10 033,Lindsley, Donald,200
